ACSSF,2009m1,dc,000,0122,0000001,4949,5129,3739,3291,2461,4170,1742,1066,1585,1533,2283,2323,1721,1760,1547,878,4065,1124,1993,1804,853,2428,1838,1473,4169,2367,3516,118,1481,1359,826,1746,659,1684,153,118,1534,625,877,5393,4117,2981,2422,1741,2789,1208,671,944,545,1318,1220,1427,1122,1074,538,3425,938,1134,1140,80,2221,1428,1132,3264,1954,2358,296,1193,1035,760,1313,584,1196,153,118,982,620,663,1805,1416,831,630,529,1065,278,88,89,105,399,244,669,403,403,296,616,212,296,296,296,88,296,446,735,493,395,296,426,426,296,324,296,324,296,296,324,296,296,3357,3125,1656,1602,811,2598,542,320,752,1212,903,1340,944,681,483,473,1424,693,485,485,296,712,509,614,1219,743,977,296,698,563,341,318,155,272,296,296,133,296,243,4362,3637,2286,1873,1312,2837,1229,636,1178,744,1565,1515,745,707,572,449,1867,213,1382,1099,855,442,1004,540,2167,507,2062,118,353,328,143,1146,130,1121,296,296,1056,296,623,2062,1687,1230,846,693,1188,154,194,211,210,469,267,877,445,445,296,686,245,199,199,296,296,433,436,875,739,282,296,585,583,62,302,139,323,296,296,312,72,296
ACSSF,2009m1,dc,000,0122,0000002,4949,5129,3739,3291,2461,4170,1742,1066,1585,1533,2283,2323,1721,1760,1547,878,4065,1124,1993,1804,853,2428,1838,1473,4169,2367,3516,118,1481,1359,826,1746,659,1684,153,118,1534,625,877,5393,4117,2981,2422,1741,2789,1208,671,944,545,1318,1220,1427,1122,1074,538,3425,938,1134,1140,80,2221,1428,1132,3264,1954,2358,296,1193,1035,760,1313,584,1196,153,118,982,620,663,1805,1416,831,630,529,1065,278,88,89,105,399,244,669,403,403,296,616,212,296,296,296,88,296,446,735,493,395,296,426,426,296,324,296,324,296,296,324,296,296,3357,3125,1656,1602,811,2598,542,320,752,1212,903,1340,944,681,483,473,1424,693,485,485,296,712,509,614,1219,743,977,296,698,563,341,318,155,272,296,296,133,296,243,4362,3637,2286,1873,1312,2837,1229,636,1178,744,1565,1515,745,707,572,449,1867,213,1382,1099,855,442,1004,540,2167,507,2062,118,353,328,143,1146,130,1121,296,296,1056,296,623,2062,1687,1230,846,693,1188,154,194,211,210,469,267,877,445,445,296,686,245,199,199,296,296,433,436,875,739,282,296,585,583,62,302,139,323,296,296,312,72,296
ACSSF,2009m1,dc,000,0122,0000003,4949,5129,3739,3291,2461,4170,1742,1066,1585,1533,2283,2323,1721,1760,1547,878,4065,1124,1993,1804,853,2428,1838,1473,4169,2367,3516,118,1481,1359,826,1746,659,1684,153,118,1534,625,877,5393,4117,2981,2422,1741,2789,1208,671,944,545,1318,1220,1427,1122,1074,538,3425,938,1134,1140,80,2221,1428,1132,3264,1954,2358,296,1193,1035,760,1313,584,1196,153,118,982,620,663,1805,1416,831,630,529,1065,278,88,89,105,399,244,669,403,403,296,616,212,296,296,296,88,296,446,735,493,395,296,426,426,296,324,296,324,296,296,324,296,296,3357,3125,1656,1602,811,2598,542,320,752,1212,903,1340,944,681,483,473,1424,693,485,485,296,712,509,614,1219,743,977,296,698,563,341,318,155,272,296,296,133,296,243,4362,3637,2286,1873,1312,2837,1229,636,1178,744,1565,1515,745,707,572,449,1867,213,1382,1099,855,442,1004,540,2167,507,2062,118,353,328,143,1146,130,1121,296,296,1056,296,623,2062,1687,1230,846,693,1188,154,194,211,210,469,267,877,445,445,296,686,245,199,199,296,296,433,436,875,739,282,296,585,583,62,302,139,323,296,296,312,72,296
ACSSF,2009m1,dc,000,0122,0000004,4949,5129,3739,3291,2461,4170,1742,1066,1585,1533,2283,2323,1721,1760,1547,878,4065,1124,1993,1804,853,2428,1838,1473,4169,2367,3516,118,1481,1359,826,1746,659,1684,153,118,1534,625,877,5393,4117,2981,2422,1741,2789,1208,671,944,545,1318,1220,1427,1122,1074,538,3425,938,1134,1140,80,2221,1428,1132,3264,1954,2358,296,1193,1035,760,1313,584,1196,153,118,982,620,663,1805,1416,831,630,529,1065,278,88,89,105,399,244,669,403,403,296,616,212,296,296,296,88,296,446,735,493,395,296,426,426,296,324,296,324,296,296,324,296,296,3357,3125,1656,1602,811,2598,542,320,752,1212,903,1340,944,681,483,473,1424,693,485,485,296,712,509,614,1219,743,977,296,698,563,341,318,155,272,296,296,133,296,243,4362,3637,2286,1873,1312,2837,1229,636,1178,744,1565,1515,745,707,572,449,1867,213,1382,1099,855,442,1004,540,2167,507,2062,118,353,328,143,1146,130,1121,296,296,1056,296,623,2062,1687,1230,846,693,1188,154,194,211,210,469,267,877,445,445,296,686,245,199,199,296,296,433,436,875,739,282,296,585,583,62,302,139,323,296,296,312,72,296
ACSSF,2009m1,dc,000,0122,0000005,4949,5129,3739,3291,2461,4170,1742,1066,1585,1533,2283,2323,1721,1760,1547,878,4065,1124,1993,1804,853,2428,1838,1473,4169,2367,3516,118,1481,1359,826,1746,659,1684,153,118,1534,625,877,5393,4117,2981,2422,1741,2789,1208,671,944,545,1318,1220,1427,1122,1074,538,3425,938,1134,1140,80,2221,1428,1132,3264,1954,2358,296,1193,1035,760,1313,584,1196,153,118,982,620,663,1805,1416,831,630,529,1065,278,88,89,105,399,244,669,403,403,296,616,212,296,296,296,88,296,446,735,493,395,296,426,426,296,324,296,324,296,296,324,296,296,3357,3125,1656,1602,811,2598,542,320,752,1212,903,1340,944,681,483,473,1424,693,485,485,296,712,509,614,1219,743,977,296,698,563,341,318,155,272,296,296,133,296,243,4362,3637,2286,1873,1312,2837,1229,636,1178,744,1565,1515,745,707,572,449,1867,213,1382,1099,855,442,1004,540,2167,507,2062,118,353,328,143,1146,130,1121,296,296,1056,296,623,2062,1687,1230,846,693,1188,154,194,211,210,469,267,877,445,445,296,686,245,199,199,296,296,433,436,875,739,282,296,585,583,62,302,139,323,296,296,312,72,296
ACSSF,2009m1,dc,000,0122,0000006,4949,5129,3739,3291,2461,4170,1742,1066,1585,1533,2283,2323,1721,1760,1547,878,4065,1124,1993,1804,853,2428,1838,1473,4169,2367,3516,118,1481,1359,826,1746,659,1684,153,118,1534,625,877,5393,4117,2981,2422,1741,2789,1208,671,944,545,1318,1220,1427,1122,1074,538,3425,938,1134,1140,80,2221,1428,1132,3264,1954,2358,296,1193,1035,760,1313,584,1196,153,118,982,620,663,1805,1416,831,630,529,1065,278,88,89,105,399,244,669,403,403,296,616,212,296,296,296,88,296,446,735,493,395,296,426,426,296,324,296,324,296,296,324,296,296,3357,3125,1656,1602,811,2598,542,320,752,1212,903,1340,944,681,483,473,1424,693,485,485,296,712,509,614,1219,743,977,296,698,563,341,318,155,272,296,296,133,296,243,4362,3637,2286,1873,1312,2837,1229,636,1178,744,1565,1515,745,707,572,449,1867,213,1382,1099,855,442,1004,540,2167,507,2062,118,353,328,143,1146,130,1121,296,296,1056,296,623,2062,1687,1230,846,693,1188,154,194,211,210,469,267,877,445,445,296,686,245,199,199,296,296,433,436,875,739,282,296,585,583,62,302,139,323,296,296,312,72,296
ACSSF,2009m1,dc,000,0122,0000007,4949,5129,3739,3291,2461,4170,1742,1066,1585,1533,2283,2323,1721,1760,1547,878,4065,1124,1993,1804,853,2428,1838,1473,4169,2367,3516,118,1481,1359,826,1746,659,1684,153,118,1534,625,877,5393,4117,2981,2422,1741,2789,1208,671,944,545,1318,1220,1427,1122,1074,538,3425,938,1134,1140,80,2221,1428,1132,3264,1954,2358,296,1193,1035,760,1313,584,1196,153,118,982,620,663,1805,1416,831,630,529,1065,278,88,89,105,399,244,669,403,403,296,616,212,296,296,296,88,296,446,735,493,395,296,426,426,296,324,296,324,296,296,324,296,296,3357,3125,1656,1602,811,2598,542,320,752,1212,903,1340,944,681,483,473,1424,693,485,485,296,712,509,614,1219,743,977,296,698,563,341,318,155,272,296,296,133,296,243,4362,3637,2286,1873,1312,2837,1229,636,1178,744,1565,1515,745,707,572,449,1867,213,1382,1099,855,442,1004,540,2167,507,2062,118,353,328,143,1146,130,1121,296,296,1056,296,623,2062,1687,1230,846,693,1188,154,194,211,210,469,267,877,445,445,296,686,245,199,199,296,296,433,436,875,739,282,296,585,583,62,302,139,323,296,296,312,72,296
ACSSF,2009m1,dc,000,0122,0000008,4949,5129,3739,3291,2461,4170,1742,1066,1585,1533,2283,2323,1721,1760,1547,878,4065,1124,1993,1804,853,2428,1838,1473,4169,2367,3516,118,1481,1359,826,1746,659,1684,153,118,1534,625,877,5393,4117,2981,2422,1741,2789,1208,671,944,545,1318,1220,1427,1122,1074,538,3425,938,1134,1140,80,2221,1428,1132,3264,1954,2358,296,1193,1035,760,1313,584,1196,153,118,982,620,663,1805,1416,831,630,529,1065,278,88,89,105,399,244,669,403,403,296,616,212,296,296,296,88,296,446,735,493,395,296,426,426,296,324,296,324,296,296,324,296,296,3357,3125,1656,1602,811,2598,542,320,752,1212,903,1340,944,681,483,473,1424,693,485,485,296,712,509,614,1219,743,977,296,698,563,341,318,155,272,296,296,133,296,243,4362,3637,2286,1873,1312,2837,1229,636,1178,744,1565,1515,745,707,572,449,1867,213,1382,1099,855,442,1004,540,2167,507,2062,118,353,328,143,1146,130,1121,296,296,1056,296,623,2062,1687,1230,846,693,1188,154,194,211,210,469,267,877,445,445,296,686,245,199,199,296,296,433,436,875,739,282,296,585,583,62,302,139,323,296,296,312,72,296
ACSSF,2009m1,dc,000,0122,0000009,4949,5129,3739,3291,2461,4170,1742,1066,1585,1533,2283,2323,1721,1760,1547,878,4065,1124,1993,1804,853,2428,1838,1473,4169,2367,3516,118,1481,1359,826,1746,659,1684,153,118,1534,625,877,5393,4117,2981,2422,1741,2789,1208,671,944,545,1318,1220,1427,1122,1074,538,3425,938,1134,1140,80,2221,1428,1132,3264,1954,2358,296,1193,1035,760,1313,584,1196,153,118,982,620,663,1805,1416,831,630,529,1065,278,88,89,105,399,244,669,403,403,296,616,212,296,296,296,88,296,446,735,493,395,296,426,426,296,324,296,324,296,296,324,296,296,3357,3125,1656,1602,811,2598,542,320,752,1212,903,1340,944,681,483,473,1424,693,485,485,296,712,509,614,1219,743,977,296,698,563,341,318,155,272,296,296,133,296,243,4362,3637,2286,1873,1312,2837,1229,636,1178,744,1565,1515,745,707,572,449,1867,213,1382,1099,855,442,1004,540,2167,507,2062,118,353,328,143,1146,130,1121,296,296,1056,296,623,2062,1687,1230,846,693,1188,154,194,211,210,469,267,877,445,445,296,686,245,199,199,296,296,433,436,875,739,282,296,585,583,62,302,139,323,296,296,312,72,296
ACSSF,2009m1,dc,000,0122,0000010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
